X,Y,FID,OBJECTID,ID,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,COUNTY,FIPS,NAICSCODE,NAICSDESCR,LONGITUDE,LATITUDE,GEOPREC,PHONELOC,STATE_ID,FDID,LEVEL_,SPECIALTY,EMSLICENSE,FRST,PERM_ID,GNIS_ID,EMERGTEL,TELEPHONE,EMERPHONE,DIRECTIONS,EMERGTITLE,NAME,OWNER,GlobalID
-8776147.835,4516148.687,29733,28133,10509802,8834 RICHMOND HIGHWAY,NOT AVAILABLE,GLADSTONE,VA,24553,N/A,NELSON,51125,621910,"RESCUE SERVICES, MEDICAL",-78.8374774,37.5507064,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 933-8686,NOT AVAILABLE,LOCATED ON THE SW SIDE OF RICHMOND HIGHWAY BETWEEN GLADSTONE ROAD AND RIVERBEND LANE.,NOT AVAILABLE,GLADSTONE RESCUE SQUAD,NOT AVAILABLE,33a836b8-f70d-4d5a-a528-1e04cbe50c64
-8892158.757,4400730.939,29737,28137,10139348,155 BEAVER CREEK DRIVE,NOT AVAILABLE,MARTINSVILLE,VA,24112,N/A,HENRY,51089,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.8796212,36.7241835,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 632-2422,NOT AVAILABLE,NW SIDE OF BEAVER CREEK DRIVE 0.15 MILES NE OF THE INTERSECTION OF BEAVER CREEK DRIVE AND KINGS MOUNTAIN ROAD,NOT AVAILABLE,PATRIOT CENTRE FIRE AND EMERGENCY MEDICAL SERVICES - COLLINSVILLE SUBSTATION,NOT AVAILABLE,81343f8d-c15d-4bdd-b6d7-1bd469dee679
-8859135.795,4446638.521,29738,28138,10177629,16538 SMITH MOUNTAIN LAKE PARKWAY,NOT AVAILABLE,HUDDLESTON,VA,24104,N/A,BEDFORD,51019,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.5829709,37.0540155,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 297-6856,NOT AVAILABLE,SE SIDE OF SMITH MOUNTAIN LAKE PARKWAY APPROXIMATELY 0.03 MILE SW OF ANTHONY HOME ROAD,NOT AVAILABLE,SAUNDERS VOLUNTEER FIRE DEPARTMENT STATION 2,NOT AVAILABLE,2e972fa9-645d-4e67-83a4-c9a72307f010
-8844782.971,4462677.876,29739,28139,10177630,3477 SMITH MOUNTAIN LAKE PARKWAY,NOT AVAILABLE,HUDDLESTON,VA,24104,N/A,BEDFORD,51019,922160,FIRE AND RESCUE SERVICE,-79.4540373,37.1689171,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 297-7311,NOT AVAILABLE,NW SIDE OF SMITH MOUNTAIN LAKE PARKWAY APPROXIMATELY 0.06 MILE NE OF AMOS BRIDGE ROAD,NOT AVAILABLE,BEDFORD COUNTY DEPARTMENT OF FIRE AND RESCUE COMPANY 7 - HUDDLESTON FIRE DEPARTMENT STATION 2,NOT AVAILABLE,172376fa-39b9-40a7-9727-e3d0c76e9ee2
-8853099.848,4450979.332,29740,28140,10177631,6185 DUNDEE ROAD,NOT AVAILABLE,HUDDLESTON,VA,24104,N/A,BEDFORD,51019,922160,FIRE AND RESCUE SERVICE,-79.5287491,37.0851291,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 297-7311,NOT AVAILABLE,NW SIDE OF DUNDEE ROAD APPROXIMATELY 0.12 MILE NE OF TOLERS FERRY ROAD,NOT AVAILABLE,BEDFORD COUNTY DEPARTMENT OF FIRE AND RESCUE COMPANY 7 - HUDDLESTON FIRE DEPARTMENT STATION 3,NOT AVAILABLE,5036b626-23f2-4e35-813d-aa1df5fbe0d4
-8868367.989,4378817.968,29741,28141,10139837,5497 CASCADE ROAD,NOT AVAILABLE,CASCADE,VA,24069,2509,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.6659051,36.5662436,ONENTITY,YES,NOT AVAILABLE,14318,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 685-1522,NOT AVAILABLE,0.27 MILES NE OF UNICORN DRIVE ON SE SIDE OF CASCADE ROAD,NOT AVAILABLE,CASCADE VOLUNTEER FIRE DEPARTMENT,LOCAL,de720c93-4b34-4757-b2f7-f5a8f1916ef0
-8824687.256,4400872.852,29742,28142,10139836,2205 OAK GROVE ROAD,NOT AVAILABLE,KEELING,VA,24566,N/A,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.2735144,36.7252053,ONENTITY,YES,NOT AVAILABLE,14320,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 797-2209,NOT AVAILABLE,0.19 MILES NORTH OF OLD RICHMOND ROAD ON EAST SIDE OF OAK GROVE ROAD,NOT AVAILABLE,KEELING VOLUNTEER FIRE DEPARTMENT,LOCAL,f7c26bb5-5c45-42c2-a3db-24785dfaa244
-8894368.796,4417648.805,29749,28149,10509980,2805 VIRGIL HAMLIN GOODE HIGHWAY,NOT AVAILABLE,ROCKY MOUNT,VA,24151,N/A,FRANKLIN,51067,922160,FIRE AND RESCUE SERVICE,-79.8994743,36.845899,BLOCKFACE,YES,NOT AVAILABLE,6705,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 489-1593,NOT AVAILABLE,ON THE NW CORNER OF FORK MOUNTAIN ROAD AND VIRGIL H GOODE HIGHWAY.,NOT AVAILABLE,FRANKLIN COUNTY DEPARTMENT OF PUBLIC SAFETY - FIRE COMPANY 8 - FORK MOUNTAIN VOLUNTEER FIRE DEPARTMENT AND RESCUE SQUAD,LOCAL,f11923d9-ac4f-4d56-9b96-8fc037584010
-8990238.158,4487592.679,29750,28150,10509900,3520 VIRGINIA AVENUE,NOT AVAILABLE,NARROWS,VA,24124,N/A,GILES,51071,922160,AMBULANCE AND FIRE SERVICE COMBINED,-80.7606835,37.347054,BLOCKFACE,YES,NOT AVAILABLE,51071,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 921-1111,NOT AVAILABLE,"FROM CLENDENNIN ROAD AND VIRGINIA AVENUE, TRAVEL BETWEEN 0.3 AND 0.4 MILES SE, ENTITY LOCATED ON SW SIDE OF VIRGINIA AVENUE.",NOT AVAILABLE,CELANESE CELCO ACETATE - FIRE BRIGADE,INDUSTRIAL,c7ce6be5-f359-4a80-96cf-0dd736f940c9
-8752408.389,4648290.218,29751,28151,10505048,201 PENNSYLVANIA AVENUE,NOT AVAILABLE,SHENANDOAH,VA,22849,1538,PAGE,51139,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.6242223,38.4858564,BLOCKFACE,YES,NOT AVAILABLE,13902,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 652-8888,NOT AVAILABLE,ON THE NORTH WEST SIDE OF PENNSYLVANIA AVENUE BETWEEN 2ND STREET AND SOUTH 3RD STREET,NOT AVAILABLE,SHENANDOAH VOLUNTEER FIRE COMPANY INCORPORATED,NOT AVAILABLE,c2ccacca-c957-4a4b-86f9-17cda95850cb
-8922322.119,4544260.61,29752,28152,10167087,5518 DUNLAP CREEK ROAD,NOT AVAILABLE,COVINGTON,VA,24426,7800,ALLEGHANY,51005,922160,FIRE AND RESCUE SERVICE,-80.1505833,37.7506497,BLOCKFACE,N/A,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 559-9725,NOT AVAILABLE,"NORTH SIDE OF DUNLAP CREEK ROAD, 0.75 MILES EAST OF HEMATITE LANE.",NOT AVAILABLE,DUNLAP FIRE / RESCUE SQUAD AMBULANCE STATION 1,NOT AVAILABLE,01fc3b48-971f-47e6-8d4e-6e28e8604c94
-8805041.149,4602006.31,29775,28175,10168883,300 GRUBERT AVENUE,NOT AVAILABLE,STAUNTON,VA,24401,2947,STAUNTON (CITY),51790,922160,FIRE AND RESCUE SERVICE,-79.0970304,38.159669,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 332-3718,NOT AVAILABLE,0.10 MILES NE OF 3RD STREET ON THE NW SIDE OF GRUBERT AVENUE,NOT AVAILABLE,STAUNTON FIRE AND RESCUE DEPARTMENT STATION 2,NOT AVAILABLE,7f3baea6-546a-4b0c-a352-4cc78cdedf02
-8929238.362,4443994.888,29796,28196,10168919,1706 DANIELS RUN ROAD,NOT AVAILABLE,CHECK,VA,24072,3081,FLOYD,51063,621910,"AMBULANCE SERVICES, AIR OR GROUND",-80.212713,37.0350604,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 745-2800,NOT AVAILABLE,"SE SIDE OF DANIELS RUN ROAD, 0.39 MILES SW OF INTERSECTION OF DANIELS RUN ROAD AND KINGS STORE ROAD",NOT AVAILABLE,FLOYD COUNTY EMERGENCY MEDICAL SERVICES STATION 3,NOT AVAILABLE,86a94d28-56a4-47c4-ba36-a5597f1ad671
-8856246.69,4470697.317,29799,28199,10177624,1128 SHINGLE BLOCK ROAD,NOT AVAILABLE,BEDFORD,VA,24523,N/A,BEDFORD,51019,922160,FIRE AND RESCUE SERVICE,-79.5570176,37.2263008,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 297-7281,NOT AVAILABLE,NORTH SIDE OF SHINGLE BLOCK ROAD BETWEEN MONETA ROAD AND CUSTER LANE,NOT AVAILABLE,BEDFORD COUNTY DEPARTMENT OF FIRE AND RESCUE COMPANY 8 - MONETA FIRE COMPANY STATION 2,NOT AVAILABLE,8d1dec9a-3c75-4698-b677-b8624dc35094
-8839372.388,4420518.691,29801,28201,10144664,19909 UNITED STATES HIGHWAY 29,NOT AVAILABLE,CHATHAM,VA,24531,N/A,PITTSYLVANIA,51143,621910,"AMBULANCE SERVICES, AIR OR GROUND",-79.4054332,36.8665272,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 836-0994,NOT AVAILABLE,LOCATED ON THE SW SIDE OF UNITED STATES HIGHWAY 29 ABOUT 0.06 MILES SE OF THE T-INTERSECTION OF HAWKINS ROAD AND UNITED STATES HIGHWAY 29.,NOT AVAILABLE,REGIONAL ONE EMERGENCY MEDICAL SERVICES BASE 3,NOT AVAILABLE,20326b42-7fb4-4b5e-9327-384cd3a55482
-8800563.555,4495085.733,29802,28202,10142825,1570 MOUNT ATHOS ROAD,NOT AVAILABLE,LYNCHBURG,VA,24504,5448,CAMPBELL,51031,561990,FIRE FIGHTING SERVICES AS A COMMERCIAL ACTIVITY,-79.0568075,37.4005457,BLOCKFACE,YES,NOT AVAILABLE,3134,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 522-5796,NOT AVAILABLE,NW SIDE OF MOUNT ATHOS ROAD APPROXIMATELY 0.76 MILE NE OF STAGE ROAD,NOT AVAILABLE,BWX TECHNOLOGIES NUCLEAR OPERATIONS DIVISION EMERGENCY TEAM,PRIVATE OR INDUSTRIAL FIRE BRIGADE,6d04183d-cd12-4b4e-b7e2-7ce7c1318be5
-8836184.206,4376389.617,29803,28203,10142840,1901 GOODYEAR BOULEVARD,NOT AVAILABLE,DANVILLE,VA,24541,6607,DANVILLE (CITY),51590,922160,FIRE AND RESCUE SERVICE,-79.3767933,36.5487211,BLOCKFACE,YES,NOT AVAILABLE,59030,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 791-9100,NOT AVAILABLE,EAST SIDE OF GOODYEAR BOULEVARD APPROXIMATELY 0.83 MILE SW OF GYPSUM ROAD,NOT AVAILABLE,GOODYEAR TIRE AND RUBBER COMPANY FIRE AND RESCUE,LOCAL,2e89b825-2fe5-40ab-9c57-7e19ca5b5d11
-8850442.548,4482699.471,29805,28205,10142823,1305 FALLING CREEK ROAD,NOT AVAILABLE,BEDFORD,VA,24523,3935,BEDFORD,51019,922160,FIRE AND RESCUE SERVICE,-79.5048781,37.3121016,BLOCKFACE,YES,NOT AVAILABLE,1900,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 587-0700,NOT AVAILABLE,WEST SIDE OF FALLING CREEK ROAD ACROSS FROM COUNTY FARM ROAD,NOT AVAILABLE,BEDFORD COUNTY DEPARTMENT OF FIRE AND RESCUE - HEADQUARTERS,LOCAL,76f1bd5f-1f5d-48ec-8083-2302b5905f67
-8740780.681,4702822.609,29814,28214,10510306,132 WEST RESERVOIR ROAD,NOT AVAILABLE,WOODSTOCK,VA,22664,1012,SHENANDOAH,51171,922160,FIRE AND RESCUE SERVICE,-78.5197688,38.8682889,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 459-4231,NOT AVAILABLE,ON THE NE SIDE OF WEST RESERVOIR ROAD BETWEEN OLD VALLEY RIKE AND SUSAN AVENUE.,NOT AVAILABLE,SHENANDOAH COUNTY DEPARTMENT OF FIRE AND RESCUE STATION 5 / WOODSTOCK VOLUNTEER RESCUE SQUAD,NOT AVAILABLE,d26f5bc2-d4aa-4824-bb50-1a8ac2f074f2
-8535157.985,4476487.582,30008,30801,10573373,114 HUBBARD LANE,NOT AVAILABLE,WILLIAMSBURG,VA,23185,5305,YORK,51199,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.6726287,37.2677064,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{C7369841-125C-4BEB-923E-3FDC2E7AC1EC},2075158,NOT AVAILABLE,(757) 890-3600,NOT AVAILABLE,LOCATED ON THE WEST SIDE OF HUBBARD LANE BETWEEN EDALE AVENUE AND PENNIMAN ROAD,NOT AVAILABLE,YORK COUNTY DEPARTMENT OF FIRE AND LIFE SAFETY STATION 3 - BRUTON,NOT AVAILABLE,80b66a0d-00ef-4420-84ed-a93f7a57cccd
-8577094.949,4702265.088,30404,30401,10169258,700 SOUTH BALL STREET,NOT AVAILABLE,ARLINGTON,VA,22202,3241,ARLINGTON,51013,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.0493549,38.8643894,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(703) 418-2104,NOT AVAILABLE,NW SIDE OF SOUTH BALL STREET BETWEEN 6TH STREET SOUTH AND 10TH STREET SOUTH,NOT AVAILABLE,ARLINGTON COUNTY FIRE DEPARTMENT - LOGISTICS,NOT AVAILABLE,92d032df-b663-4420-8e5d-928637a0528a
-8508474.114,4456209.737,30405,30802,10573371,4405 BIG BETHEL ROAD,NOT AVAILABLE,TABB,VA,23693,3123,YORK,51199,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.4329234,37.122602,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{BE6C4D61-2EFB-4B36-91B3-295A54A74C54},2075157,NOT AVAILABLE,(757) 890-3600,NOT AVAILABLE,LOCATED ON THE NW CORNER OF THE INTERSECTION OF BIG BETHEL BOULEVARD AND VICTORY ROAD.,NOT AVAILABLE,YORK COUNTY DEPARTMENT OF FIRE AND LIFE SAFETY STATION 2 - TABB,NOT AVAILABLE,c181d550-117d-4b39-8854-500221d6ba46
-8616592.535,4511131.959,30408,30803,10511966,1018 WILLIAMSBURG ROAD,NOT AVAILABLE,RICHMOND,VA,23231,3202,RICHMOND (CITY),51760,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4041677,37.5149688,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,CEF614E3-4910-435D-90CF-F03D56028E19,2075208,NOT AVAILABLE,(804) 646-6640,NOT AVAILABLE,ON THE NW CORNER OF WILLIAMSBURG ROAD AND UNION STREET.,NOT AVAILABLE,RICHMOND FIRE DEPARTMENT COMPANY 8,NOT AVAILABLE,89fed3bc-7015-40d5-8444-b08aac4199f6
-8621452.337,4515017.781,30411,30804,10511965,138 SOUTH JEFFERSON STREET,NOT AVAILABLE,RICHMOND,VA,23220,5620,RICHMOND (CITY),51760,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4478241,37.5426517,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,44F2543A-166A-4A1F-8D13-555DBE376BE5,2075207,NOT AVAILABLE,(804) 646-6640,NOT AVAILABLE,ON THE NORTH CORNER OF SOUTH JEFFERSON STREET AND WEST CANAL STREET,NOT AVAILABLE,RICHMOND FIRE DEPARTMENT COMPANY 6,NOT AVAILABLE,56450701-ef74-4cd9-b0fc-b8c21a2d3bef
-8620911.121,4516189.095,30413,30805,10511964,324 WEST LEIGH STREET,NOT AVAILABLE,RICHMOND,VA,23220,3215,RICHMOND (CITY),51760,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4429622,37.5509942,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,E332C7E7-C5FA-4BFF-A7D3-D19B3EA5D800,2075206,NOT AVAILABLE,(804) 646-6640,NOT AVAILABLE,ON THE EAST SIDE OF THE BROOK ROAD AND WEST LEIGH STREET INTERSECTION.,NOT AVAILABLE,RICHMOND FIRE DEPARTMENT COMPANY 5,NOT AVAILABLE,628debc1-f9de-45e5-b1de-35cd5a1b13cd
-8618320.094,4513597.632,30416,30806,10511963,308 NORTH 24TH STREET,NOT AVAILABLE,RICHMOND,VA,23223,7114,RICHMOND (CITY),51760,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4196866,37.5325356,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,A0C5C2C3-FBA7-47B3-8A44-ACF171095DE6,2075205,NOT AVAILABLE,(804) 646-6640,NOT AVAILABLE,ON THE NORTH CORNER OF NORTH 24TH STREET AND EAST BROAD STREET.,NOT AVAILABLE,RICHMOND FIRE DEPARTMENT COMPANY 1,NOT AVAILABLE,0bc707bb-519f-41ee-aa0d-e5f60b18c1ed
-8492421.674,4400585.174,30418,30807,10511851,1345 BELLS MILL ROAD,NOT AVAILABLE,CHESAPEAKE,VA,23322,7113,CHESAPEAKE (CITY),51550,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.2887219,36.723134,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{C070CDD5-01CC-411A-8F61-CDE0B3BCEE49},2075511,NOT AVAILABLE,(757) 382-6297,NOT AVAILABLE,ON THE SOUTH SIDE OF BELLS MILL ROAD DIRECTLY ACROSS FROM PINE ISLAND QUAY.,NOT AVAILABLE,CHESAPEAKE FIRE DEPARTMENT STATION 15,NOT AVAILABLE,c0627203-f3a7-462b-ac83-2ab06adf95d3
-8484661.853,4406996.011,30419,30808,10511850,1200 VOLVO PARKWAY,NOT AVAILABLE,CHESAPEAKE,VA,23320,7600,CHESAPEAKE (CITY),51550,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.2190142,36.7692801,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{96F8CE70-EDE4-48AC-9AFB-7C163FBAE351},2075510,NOT AVAILABLE,(757) 382-6297,NOT AVAILABLE,ON THE NE CORNER OF EDEN WAY NORTH AND VOLVO PARKWAY.,NOT AVAILABLE,CHESAPEAKE FIRE DEPARTMENT STATION 14 - GREENBRIER,NOT AVAILABLE,a42cc4a8-37e0-4acb-8687-d13b4779cbf2
-8653853.434,4597223.67,30420,30809,10573206,11701 VOLUNTEER LANE,NOT AVAILABLE,SPOTSYLVANIA,VA,22553,6151,SPOTSYLVANIA,51177,621910,"RESCUE SERVICES, MEDICAL",-77.7388881,38.1258796,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,{38257FEF-528B-4612-9A35-8F7EC44E45FC},2331749,NOT AVAILABLE,(540) 507-7942,NOT AVAILABLE,LOCATED ON THE NE SIDE OF VOLUNTEER LANE LESS THEN 0.1 MILE NW OF COURTHOUSE ROAD.,NOT AVAILABLE,SPOTSYLVANIA VOLUNTEER RESCUE SQUAD STATION 2,NOT AVAILABLE,76ef13fc-7524-4e7b-b26f-2bb75c5329a9
-8616918.923,4638953.833,30421,30810,10505183,2080 JEFFERSON DAVIS HIGHWAY,NOT AVAILABLE,STAFFORD,VA,22554,7219,STAFFORD,51179,922160,FIRE AND RESCUE SERVICE,-77.4070997,38.4201761,ONENTITY,YES,NOT AVAILABLE,17902,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,EBCC7226-CE9A-4D68-BB24-1ECE4C56DECF,2075184,NOT AVAILABLE,(540) 659-4795,NOT AVAILABLE,LOCATED ON THE EAST SIDE OF JEFFERSON DAVIS HIGHWAY BETWEEN GREENHOW LANE AND COURTHOUSE ROAD.,NOT AVAILABLE,STAFFORD COUNTY FIRE AND RESCUE DEPARTMENT FIRE STATION 2 - STAFFORD,NOT AVAILABLE,359197c9-c3db-4739-8728-4503ec99e45d
-8622073.461,4624162.484,30422,30811,10505182,250 BUTLER ROAD,NOT AVAILABLE,FALMOUTH,VA,22405,2441,STAFFORD,51179,922160,FIRE AND RESCUE SERVICE,-77.4534037,38.3159985,ONENTITY,YES,NOT AVAILABLE,17901,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{1A3932BD-7AEA-49A8-87F9-7BA7EFB53CB5},2075183,NOT AVAILABLE,(540) 373-2610,NOT AVAILABLE,LOCATED ON THE SOUTH SIDE OF BUTLER ROAD BETWEEN CHATHAM HEIGHTS ROAD AND CASTLE ROCK DRIVE.,NOT AVAILABLE,STAFFORD COUNTY FIRE AND RESCUE DEPARTMENT FIRE AND RESCUE STATION 1 - FALMOUTH,NOT AVAILABLE,268d963e-65de-467a-9e38-3cc334a1db8e
-8496378.612,4387516.219,30423,30812,10511849,2900 BENEFIT ROAD,NOT AVAILABLE,CHESAPEAKE,VA,23322,3103,CHESAPEAKE (CITY),51550,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.3242677,36.6289759,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{84A9846D-8445-44C4-99D1-ABC9FEB4905B},2075509,NOT AVAILABLE,(757) 382-6297,NOT AVAILABLE,ON THE EAST SIDE OF BENEFIT ROAD LESS THEN 0.1 MILE NORTH OF DOUGLAS ROAD.,NOT AVAILABLE,CHESAPEAKE FIRE DEPARTMENT STATION 13 - CORNLAND,NOT AVAILABLE,f85d1c34-724d-4945-99e7-cc586dce717d
-8506399.679,4418744.948,30424,30813,10511845,4421 TAYLOR ROAD,NOT AVAILABLE,CHESAPEAKE,VA,23321,4712,CHESAPEAKE (CITY),51550,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.4142884,36.8537785,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{55D53A16-9924-478D-9179-1B2BE7DB833B},2056756,NOT AVAILABLE,(757) 382-6297,NOT AVAILABLE,ON THE SE SIDE OF TAYLOR ROAD BETWEEN PEPPERCORN DRIVE AND DORDON STREET.,NOT AVAILABLE,CHESAPEAKE FIRE DEPARTMENT STATION 12 - WESTERN BRANCH,NOT AVAILABLE,9fa2cb58-21d8-49af-8a44-7392832ad12f
-8505704.944,4413387.009,30425,30814,10511843,2040 DOCK LANDING ROAD,NOT AVAILABLE,CHESAPEAKE,VA,23321,3512,CHESAPEAKE (CITY),51550,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.4080475,36.8152557,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{C25B750B-7796-492E-BF57-8C042C13FE37},2056758,NOT AVAILABLE,(757) 382-6297,NOT AVAILABLE,ON THE SW CORNER OF NINA DRIVE AND DOCK LANDING ROAD.,NOT AVAILABLE,CHESAPEAKE FIRE DEPARTMENT STATION 11 - DOCK LANDING,NOT AVAILABLE,c1daa85b-bfdd-4078-97f9-7b6bd2c91c4e
-8505928.48,4408837.638,30428,30815,10511841,629 HOMESTEAD ROAD,NOT AVAILABLE,CHESAPEAKE,VA,23321,2708,CHESAPEAKE (CITY),51550,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.4100556,36.7825312,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{9BC1D54E-6026-4737-8736-FF1C2D47774D},2056755,NOT AVAILABLE,(757) 382-6297,NOT AVAILABLE,ON THE EAST SIDE OF HOMESTEAD ROAD BETWEEN INDIANA AVENUE AND OLD STATE ROAD.,NOT AVAILABLE,CHESAPEAKE FIRE DEPARTMENT STATION 10 - BOWERS HILL,NOT AVAILABLE,4d718082-5360-4b67-9764-dd3d226f2040
